movieId;imdbId
7827;0284978
7828;0049652
7831;0031047
7832;0037365
7833;0034172
7834;0027260
7835;0039853
7836;0066580
7837;0094596
7838;0071663
7839;0033852
7840;0031398
7841;0287839
7842;0142032
7843;0258760
7844;0106936
7845;0114720
7846;0259685
7847;0089789
7850;0024083
7872;0097424
7878;0094048
7879;0300274
7880;0295743
7881;0023694
7882;0060841
7883;0036027
7884;0102035
7885;0066518
7886;0065580
7887;0068364
7888;0061791
7889;0070518
7890;0051849
7891;0058700
7892;0073756
7893;0073623
7894;0067140
7895;0071249
7896;0056412
7897;0065446
7898;0068786
7899;0072913
7900;0065738
7901;0057128
7912;0192023
7913;0057078
7914;0017668
7915;0170544
7916;0052847
7917;0063808
7918;0102116
7919;0040979
7920;0075936
7921;0072869
7922;0068341
7923;0076637
7924;0041699
7925;0051808
7926;0057565
7928;0087193
7930;0105121
7931;0104954
7932;0235327
7933;0038777
7934;0086637
7935;0074147
7936;0063611
7937;0057611
7938;0057358
7939;0055499
7940;0051365
7941;0048641
7942;0046345
7943;0038669
7944;0058404
7945;0055998
7946;0062185
7947;0088322
7948;0080140
7949;0073918
7950;0118705
7951;0100260
7952;0075651
7953;0071275
7954;0069048
7958;0065481
7959;0062395
7976;0209077
7979;0064689
7980;0075784
7981;0338564
7982;0365376
7983;0087003
7984;0091083
7985;0129634
7986;0102800
7987;0092906
7988;0120199
7989;0095756
7990;0079813
7991;0072856
7992;0071338
7993;0052655
7994;0056368
7995;0061189
8003;0038343
8004;0059792
8007;0105191
8008;0046807
8009;0051911
8010;0105159
8011;0343168
8012;0199683
8013;0282593
8014;0374546
8015;0064806
8016;0068638
8017;0066730
8019;0308379
8024;0108327
8025;0124207
8033;0060522
8035;0117658
8037;0116015
8038;0013372
8039;0065051
8040;0103872
8041;0105103
8042;0070379
8043;0107247
8044;0023042
8045;0093137
8055;0122143
8056;0060490
8057;0056541
8062;0285728
8063;0102631
8068;0055910
8069;0077360
8070;0304126
8092;0099612
8093;0192657
8094;0047849
8095;0157913
8117;0180748
8118;0099399
8119;0090888
8120;0101252
8121;0366532
8122;0088925
8123;0093913
8124;0104697
8125;0018455
8126;0057495
8127;0280674
8128;0092593
8129;0181810
8130;0189553
8131;0243508
8132;0104346
8133;0328844
8134;0353014
8136;0049363
8137;0054462
8138;0053611
8139;0071408
8140;0045659
8141;0056504
8142;0221111
8143;0048308
8147;0062794
8148;0086489
8149;0054642
8153;0049456
8154;0053779
8157;0193253
8158;0102820
8167;0026174
8168;0087622
8169;0092494
8183;0085478
8187;0043880
8188;0047445
8189;0054494
8190;0057840
8191;0064030
8194;0048973
8195;0053619
8196;0065466
8197;0052893
8198;0054371
8199;0046478
8201;0101373
8202;0044487
8203;0060481
8206;0024368
8207;0069947
8208;0038873
8220;0028478
8221;0111666
8222;0069050
8224;0188404
8225;0100258
8227;0031252
8228;0022111
8232;0032617
8235;0014429
8236;0049949
8237;0037449
8238;0067350
8239;0055601
8240;0108366
8241;0119630
8252;0061209
8253;0079833
8254;0106307
8255;0295362
8256;0024481
8257;0041163
8258;0212879
8259;0077696
8260;0122082
8261;0075612
8262;0027700
8263;0041944
8264;0073076
8265;0068615
8266;0087957
8267;0063218
8268;0107843
8269;0100604
8270;0100112
8272;0065593
8273;0104545
8275;0017765
8290;0073396
8291;0061075
8292;0043614
8293;0105706
8294;0049815
8295;0023238
8302;0021890
8327;0330229
8329;0043041
8330;0054152
8331;0033874
8332;0067805
8334;0068421
8335;0029192
8336;0035019
8337;0046816
8338;0039192
8339;0055884
8340;0079116
8341;0040662
8359;0083090
8360;0298148
8361;0319262
8362;0350028
8363;0367085
8364;0367790
8365;0323298
8366;0332375
8367;0324197
8368;0304141
8369;0297284
8370;0363226
8371;0296572
8372;0356634
8373;0327162
8374;0363235
8375;0391225
8376;0374900
8377;0103976
8378;0101746
8379;0085461
8380;0106877
8381;0034746
8382;0093175
8383;0314431
8384;0030386
8385;0055100
8387;0110857
8388;0064893
8391;0077235
8392;0089160
8393;0087337
8394;0146879
8395;0070291
8397;0105150
8398;0063642
8399;0045317
8400;0094331
8401;0031022
8402;0099166
8403;0049301
8404;0031448
8405;0063759
8407;0066090
8410;0047542
8411;0120423
8420;0039725
8421;0168080
8422;0034946
8423;0018051
8424;0020827
8425;0100129
8426;0093871
8427;0078766
8444;0092752
8446;0041841
8447;0047577
8448;0085354
8450;0027300
8451;0047885
8452;0077942
8453;0139388
8454;0170259
8455;0119561
8456;0065889
8457;0098528
8458;0039040
8459;0041452
8460;0038116
8461;0036777
8462;0046963
8463;0040495
8464;0390521
8465;0033774
8469;0037135
8477;0056119
8478;0095037
8480;0018054
8481;0032851
8482;0037988
8483;0061420
8484;0053114
8485;0196069
8486;0031067
8487;0054188
8488;0070689
8491;0042041
8492;0044008
8493;0100133
8494;0059037
8495;0204137
8496;0067549
8499;0078111
8500;0071565
8501;0091209
8502;0044030
8503;0044760
8504;0115738
8505;0120408
8506;0289944
8507;0022913
8511;0008133
8512;0075222
8516;0038733
8518;0020641
8519;0071198
8520;0104073
8521;0022835
8522;0032828
8524;0047086
8525;0061135
8526;0327437
8527;0319531
8528;0364725
8529;0362227
8530;0377752
8531;0381707
8532;0348593
8533;0332280
8534;0338512
8535;0352277
8536;0331525
8537;0297753
8540;0037522
8541;0096953
8542;0028772
8543;0043547
8544;0069031
8545;0220343
8571;0064100
8572;0026641
8573;0366943
8574;0272045
8575;0243135
8576;0339230
8577;0342213
8578;0339840
8579;0086251
8580;0099851
8581;0168122
8582;0104810
8583;0037604
8584;0037865
8585;0110944
8586;0035272
8587;0230512
8588;0250468
8589;0098437
8591;0087910
8592;0057681
8593;0104573
8594;0165086
8595;0061678
8596;0078163
8597;0282552
8598;0281924
8599;0299854
8600;0029870
8601;0024803
8602;0053270
8603;0097095
8604;0152930
8605;0295721
8606;0052100
8607;0388473
8608;0064106
8609;0014341
8610;0086873
8611;0039370
8612;0036098
8613;0040884
8614;0093693
8615;0023194
8616;0045586
8617;0053622
8618;0047136
8619;0111205
8620;0056732
8621;0238321
8622;0361596
8623;0093886
8624;0309614
8625;0342956
8626;0059125
8627;0357567
8628;0114371
8629;0167059
8630;0120848
8631;0073092
8632;0217788
8633;0087597
8634;0088224
8635;0078437
8636;0316654
8637;0381006
8638;0381681
8639;0331952
8640;0349683
8641;0357413
8642;0368975
8643;0356470
8644;0343818
8645;0390221
8646;0043469
8647;0055992
8648;0158030
8649;0077629
8650;0056196
8651;0068909
8652;0064728
8653;0073559
8654;0047365
8655;0089945
8656;0095468
8657;0051087
8658;0101004
8659;0299594
8660;0072021
8661;0056085
8662;0040491
8663;0358569
8664;0074916
8665;0372183
8666;0327554
8667;0359423
8668;0125766
8669;0075268
8670;0023563
8671;0245157
8672;0050171
8673;0035763
8674;0236157
8675;0050356
8676;0113074
8677;0032475
8678;0064395
8679;0051750
8680;0090197
8681;0071737
8682;0065969
8683;0068897
8684;0049902
8685;0047216
8686;0059470
8687;0054240
8688;0063592
8689;0100602
8690;0069280
8691;0351770
8692;0035530
8693;0045323
8694;0035583
8695;0039169
8696;0069822
8697;0311072
8698;0099292
8699;0219636
8700;0035799
8701;0112895
8702;0109665
8703;0299873
8704;0097373
8705;0099623
8706;0076111
8707;0107045
8708;0260695
8709;0097530
8710;0104812
8711;0040613
8712;0029284
8713;0093744
8714;0038776
8715;0052002
8716;0028108
8717;0111216
8718;0040806
8719;0035369
8720;0103007
8721;0092042
8722;0086494
8723;0293191
8724;0057091
8725;0064381
8726;0062153
8727;0072848
8728;0068424
8729;0088315
8730;0243609
8731;0044926
8732;0092637
8733;0280990
8734;0041604
8735;0051724
8736;0081291
8737;0115976
8738;0055572
8739;0056215
8740;0050330
8741;0107999
8742;0087795
8743;0090729
8744;0042447
8745;0054483
8746;0328031
8747;0118025
8748;0057171
8749;0101428
8750;0083611
8751;0042530
8752;0041859
8753;0346091
8754;0064840
8755;0173772
8756;0079639
8757;0066016
8758;0067314
8759;0054944
8760;0100613
8761;0057579
8762;0074968
8763;0063389
8764;0118030
8765;0035432
8766;0038360
8767;0040160
8768;0041268
8769;0079152
8770;0082346
8771;0039017
8772;0059749
8773;0035317
8774;0038259
8775;0055871
8776;0108435
8777;0098209
8778;0038494
8779;0310778
8780;0064045
8781;0368008
8782;0167456
8783;0368447
8784;0333766
8785;0043313
8786;0030643
8787;0061094
8788;0063694
8789;0064137
8790;0286921
8791;0115665
8792;0323465
8793;0250638
8794;0076446
8795;0275083
8796;0060438
8797;0064921
8798;0369339
8799;0361841
8800;0345061
8801;0104503
8802;0053351
8803;0309291
8804;0096336
8805;0262246
8806;0093505
8807;0366551
8808;0368933
8809;0337960
8810;0370263
8811;0403703
8812;0291392
8813;0361309
8814;0364751
8815;0204313
8816;0063634
8817;0065125
8818;0057191
8819;0061595
8820;0061015
8821;0059255
8822;0080062
8823;0086370
8824;0056093
8825;0092744
8826;0220726
8827;0083652
8828;0057997
8829;0315273
8830;0366174
8831;0324127
8832;0374330
8833;0241025
8834;0380277
8835;0338325
8836;0324554
8837;0283077
8838;0071115
8839;0113762
8840;0063803
8841;0362129
8842;0105108
8843;0110518
8844;0078763
8845;0086961
8846;0339147
8847;0099691
8848;0046521
8849;0092133
8850;0057063
8851;0073722
8852;0059399
8853;0081528
8854;0093624
8855;0090327
8856;0079822
8857;0058294
8858;0080380
8859;0270846
8860;0337921
8861;0318627
8862;0362526
8863;0389988
8864;0339412
8865;0346156
8866;0360201
8867;0348529
8868;0338097
8869;0361620
8870;0356618
8871;0357054
8872;0365125
8873;0318462
8874;0365748
8875;0044509
8876;0052631
8877;0033029
8878;0101591
8879;0071877
8880;0089560
8881;0029852
8882;0062755
8883;0081031
8884;0089543
8885;0076683
8886;0070622
8887;0105811
8888;0251370
8889;0079450
8890;0052549
8891;0107090
8892;0103773
8893;0099108
8894;0076504
8895;0317052
8896;0051756
8897;0067881
8898;0044386
8899;0079271
8900;0066550
8901;0087268
8902;0072750
8903;0057569
8904;0113449
8905;0103594
8906;0078935
8907;0307453
8908;0349710
8909;0363475
8910;0356721
8911;0361696
8912;0316732
8913;0384810
8914;0390384
8915;0368658
8916;0358135
8917;0372588
8918;0349416
8919;0380609
8920;0046874
8921;0048563
8922;0092972
8923;0080009
8924;0077714
8925;0324619
8926;0078975
8927;0074279
8928;0061655
8929;0066834
8930;0354575
8931;0342143
8932;0071675
8933;0090985
8934;0103783
8935;0101301
8936;0098596
8937;0390022
8938;0390538
8939;0364343
8940;0382561
8941;0355954
8942;0362174
8943;0340012
8944;0329030
8945;0286218
8946;0252028
8947;0391198
8948;0375173
8949;0375063
8950;0361862
8951;0383694
8952;0365183
8953;0360025
8954;0396705
8955;0360130
8956;0375735
8957;0387564
8958;0350258
8959;0337876
8960;0430745
8961;0317705
8962;0428518
8963;0273689
8964;0274407
8965;0338348
8966;0362269
8967;0387575
8968;0367479
8969;0317198
8970;0308644
8971;0420332
8972;0368891
8973;0275491
8974;0345950
8975;0299863
8976;0038048
8977;0346491
8978;0388419
8979;0390299
8980;0360845
8981;0376541
8982;0327919
8983;0385004
8984;0349903
8985;0359013
8986;0053644
8987;0403910
8988;0053716
8989;0051516
8990;0050301
8991;0058018
8992;0054853
8993;0059166
8994;0055069
8995;0058456
8996;0339727
8997;0045192
8998;0072272
8999;0075323
9000;0111408
9001;0054453
9002;0048937
9003;0047947
9004;0088979
9005;0106912
9006;0027657
9007;0036940
9008;0032635
9009;0275468
9010;0364517
9011;0040705
9012;0045109
9013;0088074
9014;0037280
9015;0162662
9016;0125510
9017;0339827
9018;0391024
9019;0424885
25735;0005078
25736;0011130
25737;0011237
25738;0011387
25739;0012304
25741;0012364
25742;0012494
25743;0012675
25744;0013257
25745;0013367
25746;0014142
25747;0014611
25748;0014972
25749;0015119
25750;0015324
25751;0015624
25752;0015841
25753;0015881
25755;0016220
25757;0018037
25759;0018217
25760;0018218
25762;0018528
25763;0018737
25764;0018742
25765;0018770
25766;0018806
25767;0019130
25768;0019344
25769;0019421
25770;0019644
25771;0020530
25773;0021079
25774;0021577
25775;0021730
25777;0022158
25778;0022208
25782;0022718
25783;0022827
25785;0023037
25786;0023293
25787;0023374
25788;0023427
25789;0023458
25792;0023634
25793;0023649
25794;0023686
25795;0023948
25796;0024055
25797;0024069
25798;0024188
25800;0024240
25801;0024548
25802;0024593
25803;0024727
25804;0024772
25805;0024844
25806;0024865
25807;0024894
25808;0025301
25809;0025373
25810;0025423
25811;0025493
25812;0025748
25814;0025898
25816;0026126
25818;0026529
25819;0026685
25820;0026912
25822;0027194
25824;0027478
25825;0027652
25826;0027884
25827;0027996
25828;0028096
25829;0028174
25830;0028249
25831;0028356
25832;0028505
25833;0028683
25834;0028691
25835;0028773
25837;0028804
25839;0029322
25840;0029442
25841;0029604
25842;0029682
25843;0029912
25846;0030044
25850;0030241
25851;0030744
25852;0031359
25854;0031491
25855;0031867
25856;0032145
25858;0032156
25859;0032181
25860;0032273
25861;0032285
25864;0032432
25865;0032701
25866;0033028
25868;0033373
25869;0033654
25870;0033712
25871;0033754
25872;0033766
25874;0033945
25875;0034274
25878;0034428
25879;0034449
25881;0034778
25882;0034828
25884;0035100
25885;0035209
25886;0035238
25887;0035415
25888;0035608
25890;0035959
25891;0035979
25892;0035980
25893;0036152
25894;0036174
25897;0036432
25898;0036506
25899;0036723
25900;0036733
25901;0036910
25902;0036914
25903;0037055
25904;0037075
25905;0037077
25906;0037094
25907;0037096
25908;0037166
25910;0037462
25911;0037469
25912;0037671
25913;0037820
25914;0037824
25915;0038107
25916;0038160
25918;0038190
25919;0038338
25920;0038369
25921;0038455
25922;0038461
25923;0038574
25924;0038622
25926;0038913
25927;0038991
25928;0039636
25929;0039661
25930;0039677
25931;0039776
25932;0039926
25934;0040064
25935;0040141
25936;0040142
25937;0040308
25938;0040369
25940;0040525
25941;0040536
25942;0040550
25943;0040636
25944;0040694
25945;0040872
25946;0040876
25947;0040919
25948;0040978
25950;0041158
25951;0041507
25952;0041587
25954;0041719
25956;0041855
25957;0041923
25959;0042200
25960;0042436
25961;0042531
25962;0042646
25963;0042804
25964;0042958
25965;0043012
25966;0043511
25970;0044480
25971;0044486
25972;0044502
25974;0045053
25975;0045112
25976;0045177
25977;0045469
25979;0045846
25980;0045935
25981;0046040
25984;0046436
25986;0046766
25987;0046851
25989;0046998
25990;0047123
25991;0047191
25993;0047203
25994;0047443
25995;0047444
25996;0047522
25998;0047580
25999;0047677
26000;0047944
26001;0048216
26002;0048393
26003;0048434
26005;0048579
26006;0048604
26007;0048752
26008;0048954
26009;0049012
26010;0049055
26012;0049710
26013;0049782
26016;0050168
26018;0050246
26019;0050393
26021;0050556
26022;0050681
26025;0051003
26026;0051128
26027;0051221
26028;0051454
26030;0051542
26033;0051834
26034;0051845
26035;0051887
26038;0052278
26042;0052303
26043;0052365
26044;0052543
26046;0052765
26047;0052929
26048;0053115
26049;0053121
26050;0053126
26051;0053131
26052;0053168
26055;0053390
26056;0053462
26058;0054020
26059;0054144
26062;0054353
26063;0054354
26064;0054460
26066;0054652
26067;0054795
26068;0054890
26070;0055019
26072;0055205
26073;0055233
26074;0055278
26076;0055505
26078;0055728
26079;0055892
26080;0055946
26082;0056058
26083;0056194
26084;0056262
26085;0056264
26086;0056300
26088;0056389
26090;0056512
26093;0056700
26094;0056736
26095;0056905
26096;0056907
26098;0057181
26099;0057226
26100;0057263
26101;0057298
26104;0057334
26106;0057360
26107;0057426
26108;0057543
26109;0057591
26110;0057809
26111;0057877
26112;0057879
26113;0057883
26116;0058213
26117;0058262
26119;0058390
26122;0058430
26123;0058529
26124;0058530
26125;0058606
26127;0058724
26128;0058743
26130;0058926
26131;0058946
26133;0059026
26134;0059127
26136;0059250
26137;0059263
26138;0059274
26139;0059309
26140;0059311
26141;0059410
26142;0059418
26144;0059549
26146;0059653
26147;0059798
26148;0059825
26150;0060107
26151;0060138
26152;0060153
26153;0060472
26155;0060588
26156;0060635
26157;0060666
26158;0060802
26159;0061101
26160;0061369
26162;0061550
26163;0061589
26164;0061643
26167;0061814
26169;0061882
26170;0061955
26171;0062136
26172;0062138
26174;0062262
26175;0062301
26176;0062374
26177;0062380
26178;0062407
26180;0062425
26181;0062472
26183;0062687
26184;0062759
26185;0062909
26187;0063049
26188;0063050
26189;0063115
26191;0063426
26194;0063654
26195;0063665
26197;0063794
26198;0063829
26199;0064002
26202;0064122
26203;0064177
26204;0064208
26205;0064382
26206;0064519
26207;0064573
26208;0064612
26209;0064622
26210;0064638
26211;0064694
26213;0064886
26214;0065073
26215;0065241
26216;0065360
26219;0065492
26220;0065555
26221;0065642
26222;0065649
26223;0065755
26225;0065772
26226;0065836
26227;0065856
26228;0065955
26229;0065963
26230;0066181
26231;0066214
26232;0066289
26235;0066530
26236;0066565
26237;0066601
26240;0066819
26241;0066993
26242;0067023
26243;0067072
26245;0067144
26246;0067277
26247;0067333
26248;0067341
26249;0067355
26251;0067439
26252;0067482
26253;0067483
26254;0067658
26255;0067713
26256;0067809
26257;0067810
26258;0067866
26259;0067919
26263;0068291
26264;0068317
26265;0068503
26266;0068505
26267;0068637
26268;0068655
26269;0068815
26270;0068816
26271;0068828
26274;0069067
26277;0069282
26280;0069400
26282;0069747
26283;0069865
26285;0069945
26287;0069958
26288;0070003
26289;0070030
26290;0070046
26291;0070115
26294;0070215
26295;0070222
26297;0070300
26299;0070531
26301;0070640
26302;0070643
26303;0070698
26304;0070726
26306;0070791
26307;0070800
26308;0070842
26309;0070895
26312;0071260
26313;0071269
26314;0071282
26315;0071358
26316;0071431
26317;0071464
26318;0071487
26320;0071508
26321;0071544
26322;0071571
26323;0071583
26324;0071598
26325;0071604
26326;0071615
26327;0071762
26333;0072267
26334;0072274
26336;0072608
26337;0072610
26338;0072826
26339;0072895
26340;0072901
26341;0072933
26342;0072973
26343;0073008
26344;0073018
26345;0073075
26346;0073114
26347;0073179
26349;0073453
26350;0073580
26353;0073694
26354;0073714
26356;0073768
26357;0073820
26359;0074084
26360;0074152
26362;0074447
26364;0074553
26365;0074559
26366;0074605
26367;0074633
26368;0074870
26369;0074883
26370;0074896
26371;0074906
26372;0075119
26375;0075223
26377;0075376
26378;0075462
26379;0075520
26380;0075617
26383;0075931
26386;0076141
26387;0076155
26388;0076161
26389;0076336
26391;0076451
26392;0076574
26393;0076740
26394;0076843
26395;0077147
26397;0077272
26398;0077294
26399;0077559
26400;0077598
26401;0077655
26402;0077660
26403;0077687
26404;0077728
26409;0078062
26410;0078077
26411;0078084
26413;0078252
26414;0078481
26416;0078850
26417;0078907
26418;0078913
26422;0079261
26424;0079322
26425;0079336
26429;0079489
26430;0079495
26431;0079672
26432;0079770
26433;0079815
26435;0079948
26436;0080419
26438;0080605
26444;0081874
26446;0082443
26448;0082892
26450;0082968
26452;0083387
26453;0083480
26459;0084637
26462;0085210
26463;0085218
26464;0085255
26465;0085387
26467;0085404
26468;0085412
26470;0085450
26471;0085474
26472;0085482
26475;0085838
26476;0085933
26479;0086112
26480;0086135
26481;0086153
26483;0086203
26484;0086213
26485;0086216
26486;0086242
26487;0086355
26488;0086356
26489;0086374
26490;0086379
26491;0086450
26492;0086491
26493;0086543
26494;0086589
26495;0086618
26496;0086655
26497;0086904
26498;0086994
26501;0087054
26502;0087056
26504;0087065
26505;0087072
26507;0087144
26509;0087197
26510;0087225
26512;0087414
26513;0087451
26514;0087482
26515;0087596
26519;0087789
26520;0087821
26521;0087968
26523;0088117
26524;0088275
26526;0088423
26527;0088461
26528;0088727
26529;0088748
26530;0088771
26532;0088781
26536;0088821
26538;0088960
26539;0089006
26540;0089013
26542;0089110
26544;0089264
26546;0089371
26547;0089374
26550;0089603
26551;0089689
26553;0089793
26554;0089869
26555;0090056
26558;0090094
26559;0090130
26560;0090215
26561;0090270
26562;0090319
26564;0090557
26565;0090667
26566;0090713
26567;0090856
26569;0090915
26571;0091060
26574;0091113
26577;0091642
26578;0091670
26580;0091724
26581;0091943
26582;0091981
26585;0092263
26587;0092337
26589;0093015
26590;0093066
26593;0093171
26596;0093342
26597;0093402
26599;0093412
26600;0093483
26602;0093668
26603;0093777
26606;0093978
26608;0094056
26610;0094304
26611;0094315
26612;0094357
26613;0094681
26614;0094791
26615;0094834
26616;0094888
26617;0094897
26622;0095050
26628;0095389
26629;0095444
26630;0095655
26631;0095715
26634;0095827
26638;0095904
26641;0096161
26643;0096218
26644;0096288
26645;0096386
26647;0096464
26649;0096639
26655;0097099
26662;0097814
26663;0097904
26664;0097910
26670;0098204
26672;0098368
26674;0098898
26675;0098967
26676;0099018
26677;0099143
26680;0099329
26681;0099426
26682;0099460
26684;0099611
26685;0099634
26686;0099654
26688;0099739
26689;0099747
26690;0099816
26691;0099818
26693;0099864
26694;0099902
26695;0099951
26696;0100029
26698;0100224
26699;0100234
26700;0100280
26701;0100339
26702;0100469
26703;0100491
26704;0100685
26707;0100747
26708;0100762
26710;0100911
26712;0101254
26713;0101258
26714;0101268
26717;0101420
26718;0101440
26719;0101531
26720;0101597
26723;0101704
26724;0101751
26726;0101786
26728;0101984
26729;0102015
26730;0102032
26731;0102048
26732;0102164
26734;0102220
26736;0102293
26737;0102307
26738;0102313
26741;0102395
26743;0102587
26744;0102590
26745;0102609
26746;0102614
26749;0102722
26750;0102744
26751;0102817
26752;0102913
26754;0102982
26755;0102984
26756;0102993
26757;0103010
26758;0103110
26759;0103135
26760;0103262
26761;0103516
26762;0103634
26763;0103768
26764;0103923
26765;0103950
26766;0103969
26767;0103973
26769;0104030
26770;0104107
26774;0104511
26775;0104567
26776;0104652
26777;0104663
26778;0104670
26782;0104802
26784;0105001
26788;0105197
26791;0105391
26792;0105402
26793;0105602
26796;0105682
26797;0105764
26801;0105859
26802;0105888
26803;0105916
26804;0106112
26806;0106257
26809;0106335
26810;0106341
26811;0106342
26812;0106356
26813;0106504
26814;0106639
26815;0106685
26818;0106937
26819;0106950
26822;0107157
26825;0107277
26826;0107376
26827;0107384
26828;0107612
26831;0107685
26834;0107819
26835;0107861
26838;0108170
26840;0108188
26841;0108207
26842;0108281
26843;0108334
26849;0108941
26850;0109020
26851;0109412
26853;0109542
26854;0109552
26856;0109723
26858;0109791
26860;0109816
26861;0109838
26863;0109917
26865;0110200
26868;0110405
26869;0110426
26870;0110442
26871;0110612
26873;0110832
26874;0110913
26875;0110917
26880;0111275
26886;0111835
26887;0112040
26889;0112527
26898;0113194
26900;0113556
26901;0113617
26903;0113824
26908;0114099
26911;0114437
26913;0114563
26914;0114728
26915;0114733
26925;0115819
26928;0115940
26933;0116298
26934;0116426
26937;0116671
26938;0116736
26939;0116752
26940;0116835
26941;0116860
26944;0117073
26945;0117193
26946;0117194
26947;0117407
26948;0117496
26949;0117540
26950;0117609
26954;0117909
26958;0118308
26962;0118603
26964;0118720
26965;0118760
26966;0118768
26968;0118898
26969;0119088
26970;0119092
26973;0119227
26974;0119237
26975;0119249
26976;0119278
26978;0119467
26980;0119629
26981;0119642
26982;0119657
26985;0119794
26989;0119879
26990;0119893
26991;0119926
26992;0119975
26994;0120018
26996;0120051
26998;0120126
26999;0120131
27001;0120523
27002;0120570
27003;0120604
27004;0120695
27005;0120714
27006;0120801
27008;0120860
27009;0120868
27011;0121442
27015;0123003
27016;0123034
27018;0123092
27020;0123865
27022;0124901
27027;0125507
27031;0127354
27032;0127357
27033;0127392
27036;0130414
27040;0131566
27044;0133643
27046;0133985
27049;0135659
27050;0135790
27064;0143127
27067;0144550
27070;0145394
27073;0145547
27074;0145600
27075;0146402
27077;0147599
27078;0148103
27081;0150143
27087;0154683
27092;0156171
27093;0156408
27094;0156587
27095;0156610
27096;0156849
27103;0157990
27105;0158131
27108;0158692
27109;0158714
27112;0159485
27114;0159784
27124;0161292
27131;0164538
27132;0164699
27134;0164961
27135;0165196
27136;0165303
27140;0165662
27147;0167752
27152;0168123
27155;0169590
27156;0169858
27158;0170517
27162;0172543
27163;0172684
27164;0173771
27166;0174330
27170;0175526
27171;0175536
27172;0175790
27176;0177262
27178;0177858
27180;0178145
27186;0181627
27189;0181960
27192;0183678
27193;0183869
27197;0185101
27198;0185584
27204;0189456
27205;0189630
27212;0191996
27213;0192455
27215;0193741
27216;0195855
27217;0195909
27220;0196267
27221;0197213
27223;0197569
27232;0200472
27234;0201290
27235;0201394
27236;0201517
27238;0202381
27239;0202711
27246;0206036
27249;0206367
27251;0207275
27253;0208185
27255;0209463
27261;0211387
27263;0212132
27266;0212712
27268;0212830
27271;0213682
27273;0213905
27274;0214605
27276;0216165
27277;0216417
27291;0219887
27292;0221069
27293;0221581
27297;0222293
27298;0222368
27302;0225535
27304;0226872
27305;0226874
27306;0230025
27307;0230575
27309;0231971
27310;0232632
27311;0233298
27313;0234041
27315;0234837
27316;0235154
27317;0235198
27320;0235618
27321;0236285
27322;0236576
27326;0238936
27327;0239641
27328;0239655
27329;0239894
27332;0240793
27334;0240912
27338;0242527
27340;0242888
27343;0243554
27344;0243558
27345;0243575
27347;0243931
27348;0244092
27350;0244353
27351;0244870
27356;0246593
27357;0246692
27359;0246875
27360;0247645
27362;0248126
27365;0248928
27366;0249241
27368;0250223
27369;0250440
27370;0250491
27372;0250798
27373;0250934
27376;0251447
27378;0251806
27382;0253881
27391;0257850
27392;0258100
27395;0260054
27396;0260924
27397;0260991
27402;0264508
27408;0265651
27410;0266425
27411;0266555
27416;0269389
27420;0270688
27423;0271383
27426;0271946
27431;0273069
27432;0273108
27434;0273517
27436;0273822
27441;0275230
27444;0275764
27445;0275947
27447;0276515
27449;0276820
27450;0276830
27451;0276935
27454;0278597
27455;0279112
27456;0280105
27457;0280462
27458;0280605
27459;0280949
27461;0280969
27467;0282667
27468;0283015
27469;0283283
27472;0283469
27473;0283877
27474;0284066
27475;0284214
27477;0284457
27478;0284837
27479;0284851
27480;0285005
27482;0285492
27484;0285727
27485;0285906
27486;0286058
27488;0286152
27491;0286751
27496;0287425
27497;0287535
27506;0289229
27509;0289889
27511;0290160
27513;0290661
27515;0291032
27518;0292490
27523;0293715
27524;0294594
27525;0294918
27526;0294939
27528;0295682
27530;0296696
27537;0298482
27539;0298504
27544;0299213
27548;0300902
27549;0301167
27550;0301235
27555;0302585
27563;0304262
27564;0304678
27571;0305999
27573;0306097
27576;0306432
27584;0308152
27587;0308772
27592;0310775
27595;0311361
27598;0311913
27602;0312700
27603;0312773
27604;0312843
27606;0313724
27608;0314063
27611;0314979
27616;0316768
27618;0318081
27619;0318403
27620;0318725
27624;0319758
27626;0319917
27627;0320193
27631;0321781
27636;0322545
27639;0322674
27640;0323332
27641;0323443
27642;0323531
27643;0323551
27644;0323807
27646;0324013
27647;0324264
27648;0325123
27656;0327169
27657;0327409
27658;0328077
27660;0328832
27664;0330099
27667;0330500
27668;0330501
27671;0330911
27674;0331811
27675;0331834
27679;0332831
27683;0334541
27684;0334725
27685;0334965
27689;0337103
27692;0337824
27695;0337930
27699;0338139
27700;0338309
27702;0338450
27703;0338467
27704;0338763
27705;0339135
27706;0339291
27708;0340477
27711;0341495
27713;0342150
27716;0342492
27717;0342520
27718;0342570
27719;0342689
27721;0344510
27722;0345549
27724;0346293
27726;0347037
27727;0347048
27728;0347246
27729;0347304
27731;0347618
27734;0349260
27735;0349889
27736;0350193
27738;0351167
27740;0351299
27741;0351817
27742;0351887
27743;0352332
27744;0352343
27746;0353489
27751;0355987
27752;0356176
27754;0356614
27756;0357474
27758;0359203
27759;0359564
27760;0359692
27762;0361462
27764;0362387
27765;0363143
27768;0363532
27769;0363579
27771;0364093
27772;0364385
27773;0364569
27776;0365190
27777;0365262
27778;0365265
27779;0365514
27780;0365763
27781;0365810
27783;0366137
27784;0366292
27786;0366527
27787;0366621
27788;0366627
27790;0366777
27792;0366996
27793;0367093
27797;0367859
27798;0367913
27799;0368259
